"Código Dane departamento","Departamento","Código Dane municipio","Municipio","Grupo cultivo","Subgrupo","Cultivo","Desagregación cultivo","Año","Periodo","Área sembrada","Área cosechada","Producción","Rendimiento","Ciclo del cultivo","Estado físico del cultivo","Código del cultivo","Nombre científico del cultivo"
"66","Risaralda","66075","Balboa","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","3,00","3,00","27,00","9,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66075","Balboa","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","3,00","3,00","27,00","9,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66170","Dosquebradas","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","4,00","4,00","40,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66170","Dosquebradas","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","4,00","4,00","40,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66170","Dosquebradas","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","2,00","2,00","20,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66170","Dosquebradas","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020B","2,00","2,00","20,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66170","Dosquebradas","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","1,00","1,00","10,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66170","Dosquebradas","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","1,00","1,00","20,00","20,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66170","Dosquebradas","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","1,50","1,00","10,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66170","Dosquebradas","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","1,50","1,50","15,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66170","Dosquebradas","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","1,63","1,20","12,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66170","Dosquebradas","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","0,00","1,60","16,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66170","Dosquebradas","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","5,70","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66170","Dosquebradas","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024B","0,00","5,60","56,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66318","Guática","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","7,00","7,00","147,00","21,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66318","Guática","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","6,50","6,50","136,50","21,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66318","Guática","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","4,00","4,00","36,00","9,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66318","Guática","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","4,00","4,00","36,00","9,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66318","Guática","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","4,00","3,00","27,00","9,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66318","Guática","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","5,00","4,00","36,00","9,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66383","La Celia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","50,50","50,50","1.161,50","23,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66383","La Celia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","2,50","2,50","15,00","6,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66383","La Celia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","0,80","0,70","3,50","5,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66383","La Celia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","0,50","0,45","2,25","5,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66383","La Celia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","0,00","0,50","2,50","5,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66383","La Celia","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","5,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66440","Marsella","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","10,00","10,00","320,00","32,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66440","Marsella","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","10,00","10,00","320,00","32,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66440","Marsella","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","20,00","15,00","480,00","32,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66440","Marsella","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","10,00","10,00","100,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66440","Marsella","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","12,00","10,00","100,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66440","Marsella","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","2,00","12,00","120,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66440","Marsella","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","1,00","2,00","20,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66440","Marsella","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","0,00","1,00","10,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66456","Mistrató","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","10,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66456","Mistrató","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","0,00","10,00","100,00","10,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66456","Mistrató","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","7,00","0,00","0,00","0,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66687","Santuario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","1,00","1,00","6,00","6,00","Transitorio","En fresco","1081001","Manihot esculenta"
"66","Risaralda","66687","Santuario","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","1,30","1,30","9,00","6,92","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68001","Bucaramanga","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","50,00","48,60","874,80","18,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68001","Bucaramanga","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","29,00","28,00","504,00","18,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68001","Bucaramanga","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020B","20,00","20,00","360,00","18,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68001","Bucaramanga","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","35,00","34,00","600,00","17,65","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68001","Bucaramanga","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","21,00","21,00","356,00","16,95","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68001","Bucaramanga","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","35,00","34,00","595,00","17,50","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68001","Bucaramanga","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","21,00","20,70","356,04","17,20","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68001","Bucaramanga","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","38,00","34,00","595,00","17,50","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68001","Bucaramanga","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","25,00","20,00","350,00","17,50","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68001","Bucaramanga","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","40,00","37,00","740,00","20,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68001","Bucaramanga","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024B","25,00","24,00","480,00","20,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68013","Aguada","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","20,00","16,00","254,00","15,88","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68013","Aguada","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","7,00","7,00","49,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68013","Aguada","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020B","15,00","15,00","105,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68013","Aguada","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","7,00","7,00","50,00","7,14","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68013","Aguada","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","15,00","15,00","105,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68013","Aguada","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","7,00","7,00","49,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68013","Aguada","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","15,00","15,00","105,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68013","Aguada","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","8,00","7,00","49,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68013","Aguada","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","17,00","15,00","105,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68013","Aguada","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","9,00","8,00","56,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68013","Aguada","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024B","15,00","9,00","63,00","7,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68051","Aratoca","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020A","2,00","2,00","24,00","12,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68051","Aratoca","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2020","2020B","1,00","1,00","12,00","12,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68051","Aratoca","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021A","2,00","2,00","24,00","12,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68051","Aratoca","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2021","2021B","1,00","1,00","12,00","12,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68051","Aratoca","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022A","2,00","2,00","24,00","12,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68051","Aratoca","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2022","2022B","1,00","1,00","12,00","12,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68051","Aratoca","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023A","10,00","2,00","24,00","12,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68051","Aratoca","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2023","2023B","5,00","1,00","11,00","11,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68051","Aratoca","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024A","10,00","10,00","120,00","12,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68051","Aratoca","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2024","2024B","5,00","10,00","110,00","11,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68077","Barbosa","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019A","8,00","8,00","200,00","25,00","Transitorio","En fresco","1081001","Manihot esculenta"
"68","Santander","68077","Barbosa","Raíces y tubérculos","Raíces y tubérculos","Yuca","Yuca consumo en fresco","2019","2019B","8,00","8,00","200,00","25,00","Transitorio","En fresco","1081001","Manihot esculenta"
