Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2019,2019,%,73
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2020,2020,%,73
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2021,2021,%,74
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2022,2022,%,74
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2023,2023,%,74
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21045,Porcentaje de la población que utiliza servicios de agua potable gestionados de manera segura,2024,2024,%,74
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2000,2000,%,91
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2001,2001,%,91
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2002,2002,%,92
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2003,2003,%,92
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2004,2004,%,92
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2005,2005,%,92
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2006,2006,%,93
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2007,2007,%,93
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2008,2008,%,93
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2009,2009,%,94
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2010,2010,%,94
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2011,2011,%,94
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2012,2012,%,94
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2013,2013,%,95
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2014,2014,%,95
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2015,2015,%,95
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2016,2016,%,95
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2017,2017,%,96
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2018,2018,%,96
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2019,2019,%,96
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2020,2020,%,96
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2021,2021,%,96
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2022,2022,%,97
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2023,2023,%,97
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21047,Porcentaje de la población que utiliza por lo menos servicios básicos de agua potable,2024,2024,%,97
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2000,2000,%,16
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2001,2001,%,16
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2002,2002,%,16
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2003,2003,%,16
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2004,2004,%,16
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2005,2005,%,16
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2006,2006,%,16
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2007,2007,%,17
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2008,2008,%,17
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2009,2009,%,17
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2010,2010,%,17
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2011,2011,%,17
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2012,2012,%,17
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2013,2013,%,17
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2014,2014,%,18
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2015,2015,%,18
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2016,2016,%,18
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2017,2017,%,18
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2018,2018,%,18
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2019,2019,%,18
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2020,2020,%,18
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2021,2021,%,18
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2022,2022,%,18
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2023,2023,%,19
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21046,Porcentaje de la población que utiliza servicios de saneamiento gestionados de manera segura,2024,2024,%,19
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2000,2000,%,75
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2001,2001,%,76
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2002,2002,%,77
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2003,2003,%,78
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2004,2004,%,79
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2005,2005,%,80
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2006,2006,%,81
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2007,2007,%,82
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2008,2008,%,82
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2009,2009,%,83
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2010,2010,%,84
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2011,2011,%,85
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2012,2012,%,86
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2013,2013,%,87
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2014,2014,%,88
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2015,2015,%,89
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2016,2016,%,90
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2017,2017,%,90
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2018,2018,%,91
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2019,2019,%,92
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2020,2020,%,93
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2021,2021,%,94
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2022,2022,%,95
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2023,2023,%,96
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21048,Porcentaje de la población que utiliza por lo menos servicios básicos de saneamiento,2024,2024,%,97
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21026,Porcentaje de niños menores de 5 años aquejados de emaciación (%),2000,2000,%,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21026,Porcentaje de niños menores de 5 años aquejados de emaciación (%),2005,2005,%,1.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21026,Porcentaje de niños menores de 5 años aquejados de emaciación (%),2010,2010,%,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21026,Porcentaje de niños menores de 5 años aquejados de emaciación (%),2016,2016,%,1.6
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210260,Número de niños menores de 5 años afectados por emaciación (millones),2000,2000,millones de No.,<0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210260,Número de niños menores de 5 años afectados por emaciación (millones),2005,2005,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210260,Número de niños menores de 5 años afectados por emaciación (millones),2010,2010,millones de No.,<0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210260,Número de niños menores de 5 años afectados por emaciación (millones),2016,2016,millones de No.,0.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21025,Porcentaje de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (%),2000,2000,%,17.4
FS,Datos de Seguridad Alimentaria,44,Colombia,6121,Valor,21025,Porcentaje de niños menores de 5 años con retraso en el crecimiento (estimación modelada) (%),2001,2001,%,17.1
